date,close,high,low,open,volume,ticker,date_only,daily_return,headline_count,news_volume_log
2020-07-02,196.473388671875,198.1498896510141,195.2731782720934,195.92090671600337,29315800,MSFT,2020-07-02,0.007620730032177558,0,0.0
2020-07-06,200.70274353027344,201.1123485300744,198.21658173292928,198.9214755860696,31897600,MSFT,2020-07-06,0.02152634963436073,0,0.0
2020-07-07,198.3689727783203,204.4843554530496,198.12131446740048,200.46458446974043,33600700,MSFT,2020-07-07,-0.01162799626404265,0,0.0
2020-07-08,202.73167419433597,203.1412646388337,198.78810890651903,200.10263551405535,33600000,MSFT,2020-07-08,0.0219928618619758,0,0.0
2020-07-09,204.15093994140625,206.11319462361945,201.4361610827471,206.0655641193854,33121700,MSFT,2020-07-09,0.007000710435162594,0,0.0
2020-07-10,203.5318298339844,203.9223797300993,201.06472308791984,203.48419931632276,26177600,MSFT,2020-07-10,-0.003032609634810113,0,0.0
2020-07-13,197.24497985839844,205.5607560236362,196.7020181584521,204.30338021415548,38135600,MSFT,2020-07-13,-0.0308887802989537,0,0.0
2020-07-14,198.46421813964844,198.9404941471496,192.4440824281345,196.3495515035601,37591800,MSFT,2020-07-14,0.006181339987082479,0,0.0
2020-07-15,198.1689453125,201.30285006378293,195.30176853848567,199.61682866793632,32179400,MSFT,2020-07-15,-0.001487788730463624,0,0.0
2020-07-16,194.24444580078125,195.93998757949456,192.71083615432784,195.6542190082387,29940700,MSFT,2020-07-16,-0.01980380682518168,0,0.0
2020-07-17,193.25375366210935,195.3112549276944,191.834445955086,194.7683078478896,31635300,MSFT,2020-07-17,-0.005100234061199194,0,0.0
2020-07-20,201.56002807617188,202.226811632274,193.3775945758893,195.2731784676859,36884800,MSFT,2020-07-20,0.042981180218550685,0,0.0
2020-07-21,198.84524536132807,203.78899294881228,198.15940670556205,203.5222795309912,37990400,MSFT,2020-07-21,-0.013468854617433634,0,0.0
2020-07-22,201.70291137695312,202.2268179498257,198.50233567288583,199.27390056439276,49605700,MSFT,2020-07-22,0.014371306743755863,0,0.0
2020-07-23,192.92991638183597,200.91230847679552,192.55842160486344,197.35929283705423,67457000,MSFT,2020-07-23,-0.043494637411166215,0,0.0
2020-07-24,191.74876403808597,193.23474316986903,188.1385829990141,190.91051343665205,39827000,MSFT,2020-07-24,-0.006122183463824871,0,0.0
2020-07-27,194.177734375,194.29203596584568,191.3295986131763,191.9106559246256,30160900,MSFT,2020-07-27,0.012667462807904206,0,0.0
2020-07-28,192.43460083007807,194.98743376683996,192.16788737503717,193.949155350088,23251400,MSFT,2020-07-28,-0.008977000120701573,0,0.0
2020-07-29,194.37779235839844,194.93979464709196,192.42505751425412,192.8918133073751,19632600,MSFT,2020-07-29,0.010097932076343241,0,0.0
2020-07-30,194.225341796875,194.75878311184644,190.10080453768745,191.4629468845952,25079600,MSFT,2020-07-30,-0.0007843003034130325,0,0.0
2020-07-31,195.28273010253903,195.36847085085128,189.5674166446083,194.70167265292437,51044000,MSFT,2020-07-31,0.005444131522084561,0,0.0
2020-08-03,206.26564025878903,207.3134534584986,200.4550807493608,201.48383883595037,78983000,MSFT,2020-08-03,0.05624107236970266,0,0.0
2020-08-04,203.16981506347656,204.57960252584857,200.3312140980677,204.0080654968015,49280100,MSFT,2020-08-04,-0.015008923402988095,0,0.0
2020-08-05,202.83644104003903,204.7986959876565,201.5314493492974,204.70343496630397,28806400,MSFT,2020-08-05,-0.0016408639410011583,0,0.0
2020-08-06,206.0846710205078,206.10371159915528,201.5124176259521,202.26492745672692,32656800,MSFT,2020-08-06,0.01601403556389358,0,0.0
2020-08-07,202.39830017089844,205.4655196114251,200.92184126067815,204.6558589111581,27820400,MSFT,2020-08-07,-0.017887651863454423,0,0.0
2020-08-10,198.3689727783203,201.82674151677796,196.55912962091008,201.6266991825336,36716500,MSFT,2020-08-10,-0.019907911228384312,0,0.0
2020-08-11,193.7300567626953,197.7974438909009,193.50143901907384,197.3307026496794,36446500,MSFT,2020-08-11,-0.023385290303484352,0,0.0
2020-08-12,199.26437377929688,200.30265206772677,195.03504017950797,195.5494119121457,28013100,MSFT,2020-08-12,0.028567157358450945,0,0.0
2020-08-13,198.79766845703125,201.32194085358907,198.2737617683272,199.5025624140872,22588900,MSFT,2020-08-13,-0.0023421413141445635,0,0.0
2020-08-14,198.98812866210935,199.6453919392723,197.6640818192709,198.85477194897427,17958900,MSFT,2020-08-14,0.0009580605575325585,0,0.0
2020-08-17,200.3026885986328,201.169514645871,199.00721694022215,199.6549600368245,20184800,MSFT,2020-08-17,0.00660622292074331,0,0.0
2020-08-18,201.45526123046875,202.2839769572169,199.28344347190688,200.5408047630147,21336200,MSFT,2020-08-18,0.005754154574257653,0,0.0
2020-08-19,200.2330474853516,202.5247077340246,199.80336574182783,201.94224572660372,27627600,MSFT,2020-08-19,-0.006066923929670565,0,0.0
2020-08-20,204.8927459716797,205.293783241714,199.4787209713245,200.08026959141188,26981500,MSFT,2020-08-20,0.023271375753640244,0,0.0
2020-08-21,203.4031524658203,206.48732907015585,203.24082891505807,204.20522691779604,36249300,MSFT,2020-08-21,-0.007270113438107129,0,0.0
2020-08-24,204.0428771972656,205.7902628241952,202.839751103684,205.09320849159093,25460100,MSFT,2020-08-24,0.0031451072595976015,0,0.0
2020-08-25,206.69744873046875,206.8311278384328,203.47959226523687,203.47959226523687,23043700,MSFT,2020-08-25,0.013009871109770588,0,0.0
2020-08-26,211.16612243652344,212.0636882339954,207.54722933961597,208.04375788990563,39600800,MSFT,2020-08-26,0.021619394595826735,0,0.0
