date,strategy_value,buyhold_value,strategy_return,buyhold_return
2020-04-17,10000.0,11290.364804408911,0.0,12.903648044089122
2020-04-20,10000.0,11066.583344232677,0.0,10.665833442326766
2020-04-21,10000.0,10608.898251041259,0.0,6.088982510412588
2020-04-22,10000.0,10969.227497865488,0.0,9.69227497865488
2020-04-23,10000.0,10836.474510565322,0.0,8.364745105653215
2020-04-24,10000.0,11034.342274044426,0.0,10.343422740444264
2020-04-27,10000.0,11002.730793258275,0.0,10.027307932582751
2020-04-28,10000.0,10734.699352782096,0.0,7.346993527820955
2020-04-29,10000.0,11216.401250730121,0.0,12.164012507301214
2020-04-30,10000.0,11328.928170754396,0.0,13.289281707543953
2020-05-01,10000.0,11035.605514715739,0.0,10.356055147157385
2020-05-04,10000.0,11305.536893532777,0.0,13.05536893532777
2020-05-05,10000.0,11426.912591056906,0.0,14.269125910569059
2020-05-06,10000.0,11539.435449214068,0.0,15.394354492140682
2020-05-07,10000.0,11606.446101866752,0.0,16.06446101866752
2020-05-08,10000.0,11674.716948790416,0.0,16.747169487904156
2020-05-11,10000.0,11804.943454747958,0.0,18.04943454747958
2020-05-12,10000.0,11537.539572740323,0.0,15.37539572740323
2020-05-13,10000.0,11363.065117416394,0.0,13.630651174163933
2020-05-14,10000.0,11412.3721222687,0.0,14.123721222686992
2020-05-15,10000.0,11578.630435895207,0.0,15.786304358952075
2020-05-18,10000.0,11689.259448512179,0.0,16.89259448512179
2020-05-19,10000.0,11608.339947406945,0.0,16.08339947406945
2020-05-20,10000.0,11769.359467927905,0.0,17.693594679279045
2020-05-21,10000.0,11627.99329142028,0.0,16.2799329142028
2020-05-22,10000.0,11633.06453250753,0.0,16.330645325075288
2020-05-26,10000.0,11510.084397474819,0.0,15.10084397474818
2020-05-27,10000.0,11525.299136203339,0.0,15.252991362033397
2020-05-28,10000.0,11499.308264031111,0.0,14.993082640311117
2020-05-29,10000.0,11616.582491240584,0.0,16.165824912405835
2020-06-01,10000.0,11589.95898326592,0.0,15.8995898326592
2020-06-02,10000.0,11721.812267001149,0.0,17.218122670011482
2020-06-03,10000.0,11750.33977518378,0.0,17.503397751837802
2020-06-04,10000.0,11595.662860155602,0.0,15.956628601556023
2020-06-05,10000.0,11866.979335657265,0.0,18.66979335657264
2020-06-08,10000.0,11940.514362355916,0.0,19.405143623559162
2020-06-09,10000.0,12031.800763793492,0.0,20.31800763793492
2020-06-10,10000.0,12478.079118672324,0.0,24.780791186723228
2020-06-11,10000.0,11808.029458285033,0.0,18.08029458285032
2020-06-12,10000.0,11901.21376712991,0.0,19.0121376712991
2020-06-15,10000.0,11977.282383438629,0.0,19.7728238343863
2020-06-16,10000.0,12270.788838964028,0.0,22.707888389640285
2020-06-17,10000.0,12313.262767869981,0.0,23.132627678699812
2020-06-18,10000.0,12445.117067071988,0.0,24.45117067071987
2020-06-19,10000.0,12370.947373637344,0.0,23.709473736373443
2020-06-22,10000.0,12714.532588766013,0.0,27.14532588766012
2020-06-23,10000.0,12799.476384710806,0.0,27.99476384710806
2020-06-24,10000.0,12541.471663196477,0.0,25.414716631964772
2020-06-25,10000.0,12699.953532240252,0.0,26.99953532240251
