date,strategy_value,buyhold_value,strategy_return,buyhold_return
2020-08-19,10000.0,42403.7836464522,0.0,324.03783646452194
2020-08-20,10000.0,45187.016906520024,0.0,351.87016906520023
2020-08-21,10000.0,46273.89691327782,0.0,362.73896913277827
2020-08-24,10000.0,45466.241272946914,0.0,354.66241272946917
2020-08-25,10000.0,45672.55576317774,0.0,356.7255576317774
2020-08-26,10000.0,48603.18972958582,0.0,386.03189729585824
2020-08-27,10000.0,50534.97595826281,0.0,405.3497595826281
2020-08-28,10000.0,49962.75329329886,0.0,399.6275329329886
2020-08-31,10000.0,56242.524535462384,0.0,462.4252453546238
2020-09-01,10000.0,53616.17253890741,0.0,436.1617253890741
2020-09-02,10000.0,50492.08870753269,0.0,404.92088707532685
2020-09-03,10000.0,45935.75876296036,0.0,359.3575876296036
2020-09-04,10000.0,47213.38138021154,0.0,372.1338138021154
2020-09-08,10000.0,37268.90980438149,0.0,272.6890980438149
2020-09-09,10000.0,41339.92305249141,0.0,313.39923052491406
2020-09-10,10000.0,41911.01683367214,0.0,319.1101683367214
2020-09-11,10000.0,42066.769213401785,0.0,320.66769213401784
2020-09-14,9990.0,47360.10527293348,-0.10000000000000009,373.6010527293348
2020-09-15,10707.550245512608,50761.83251678698,7.07550245512607,407.6183251678698
2020-09-16,10517.091853493373,49858.91665130704,5.170918534933744,398.5891665130704
2020-09-17,10080.70485152899,47790.11441379222,0.8070485152898987,377.9011441379222
2020-09-18,10526.377031133972,49902.93536907848,5.263770311339733,399.0293536907847
2020-09-21,10698.741314659444,50720.07156658199,6.9874131465944345,407.20071566581987
2020-09-22,10099.75145359762,47880.40961690153,0.9975145359762072,378.8040961690153
2020-09-23,9055.32699141974,42929.05301245995,-9.44673008580259,329.29053012459957
2020-09-24,9232.215074521047,43767.635418586615,-7.6778492547895265,337.67635418586616
2020-09-25,9697.64659166144,45974.1304785576,-3.023534083385604,359.74130478557595
2020-09-28,10027.614777730663,47538.42757855332,0.27614777730662343,375.3842757855332
2020-09-29,9976.905937869507,47298.02958114665,-0.23094062130493143,372.98029581146653
2020-09-30,10213.54937017406,48419.89723541011,2.1354937017405984,384.1989723541011
